Team,Time,Type,Puzzle,Submission,Response
Area51,2020-02-08 00:16:57,submission,cross-eyed,INSPIRATION,Correct!
Area51,2020-02-08 00:16:57,solve,cross-eyed,,
hectic,2020-02-08 00:18:06,submission,number-hunting,TRIGGER,Wrong Answer.
hectic,2020-02-08 00:24:00,submission,number-hunting,PERFECT,Correct!
hectic,2020-02-08 00:24:00,solve,number-hunting,,
datamonster,2020-02-08 00:51:31,submission,imperial-geography,HAWKERSIDDELEY,Wrong Answer.
iridiumdragon,2020-02-08 00:56:46,submission,art-of-the-dress,49564764,Wrong Answer.
spike,2020-02-08 00:59:38,submission,anthropology,GAUNTLET,Correct!
spike,2020-02-08 00:59:38,solve,anthropology,,
spike,2020-02-08 00:59:38,unlock,seasoned-traveler,,
iridiumdragon,2020-02-08 01:00:41,submission,art-of-the-dress,49664764,Wrong Answer.
iridiumdragon,2020-02-08 01:07:02,submission,art-of-the-dress,49964764,Wrong Answer.
datamonster,2020-02-08 01:11:21,submission,imperial-geography,HORNET,Wrong Answer.
datamonster,2020-02-08 01:11:23,submission,imperial-geography,OSPREY,Wrong Answer.
datamonster,2020-02-08 01:11:39,submission,imperial-geography,DANTORP,Wrong Answer.
datamonster,2020-02-08 01:11:41,submission,imperial-geography,HORSELY,Wrong Answer.
datamonster,2020-02-08 01:11:52,submission,imperial-geography,HOOPOE,Wrong Answer.
datamonster,2020-02-08 01:11:56,submission,imperial-geography,NIMROD,Wrong Answer.
datamonster,2020-02-08 01:13:50,submission,imperial-geography,FIGHTER,Wrong Answer.
Fig,2020-02-08 01:18:52,submission,flying-high,EMPIRESTATEBUILDING,Correct!
Fig,2020-02-08 01:18:52,solve,flying-high,,
iamokatchess,2020-02-08 01:22:21,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTH,Wrong Answer.
iamokatchess,2020-02-08 01:22:38,submission,number-hunting,PERFECT,Correct!
iamokatchess,2020-02-08 01:22:38,solve,number-hunting,,
iamokatchess,2020-02-08 01:22:38,unlock,seasoned-traveler,,
Fig,2020-02-08 01:37:14,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
Fig,2020-02-08 01:37:14,solve,the-key-is-going-slow-and-steady,,
datamonster,2020-02-08 01:41:03,submission,imperial-geography,DUIKE,Wrong Answer.
datamonster,2020-02-08 01:41:05,submission,imperial-geography,CYGNET,Wrong Answer.
datamonster,2020-02-08 01:41:07,submission,imperial-geography,HERON,Wrong Answer.
datamonster,2020-02-08 01:41:11,submission,imperial-geography,HORSLEY,Wrong Answer.
datamonster,2020-02-08 01:41:14,submission,imperial-geography,HARRIIER,Wrong Answer.
datamonster,2020-02-08 01:41:18,submission,imperial-geography,HARRIER,Wrong Answer.
datamonster,2020-02-08 01:41:28,submission,imperial-geography,TOMTIIT,Wrong Answer.
datamonster,2020-02-08 01:41:31,submission,imperial-geography,TOMTIT,Wrong Answer.
datamonster,2020-02-08 01:41:42,submission,imperial-geography,DEMON,Wrong Answer.
datamonster,2020-02-08 01:41:44,submission,imperial-geography,HART,Wrong Answer.
datamonster,2020-02-08 01:41:49,submission,imperial-geography,HURRRICANE,Wrong Answer.
datamonster,2020-02-08 01:41:59,submission,imperial-geography,TYPHOON,Wrong Answer.
datamonster,2020-02-08 01:42:04,submission,imperial-geography,HOTSPUR,Wrong Answer.
datamonster,2020-02-08 01:42:10,submission,imperial-geography,SEAHAWK,Wrong Answer.
datamonster,2020-02-08 01:42:15,submission,imperial-geography,HUNTER,Wrong Answer.
datamonster,2020-02-08 01:42:23,submission,imperial-geography,TORNADO,Wrong Answer.
datamonster,2020-02-08 01:43:55,submission,imperial-geography,PREMIER,Wrong Answer.
datamonster,2020-02-08 01:44:02,submission,imperial-geography,JAYHAWK,Wrong Answer.
datamonster,2020-02-08 01:44:06,submission,imperial-geography,BARON,Wrong Answer.
datamonster,2020-02-08 01:47:24,submission,cross-eyed,INSPIRATION,Correct!
datamonster,2020-02-08 01:47:24,solve,cross-eyed,,
datamonster,2020-02-08 01:47:24,unlock,anthropology,,
ringmybell,2020-02-08 01:50:21,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
ringmybell,2020-02-08 01:50:21,solve,its-a-long-story,,
ringmybell,2020-02-08 01:54:11,submission,art-of-the-dress,GREENBOOTS,Correct!
ringmybell,2020-02-08 01:54:11,solve,art-of-the-dress,,
ringmybell,2020-02-08 01:54:11,unlock,equestrian-tour,,
datamonster,2020-02-08 01:58:08,submission,imperial-geography,MENTOR,Wrong Answer.
141table,2020-02-08 01:58:20,submission,flying-high,EMPIRESTATEBUILDING,Correct!
141table,2020-02-08 01:58:20,solve,flying-high,,
141table,2020-02-08 01:59:22,submission,equestrian-tour,ACEOTINI,Wrong Answer.
datamonster,2020-02-08 01:59:57,submission,imperial-geography,FIGHTERCPDSUCKQUIPOUSHAWKERPLANE,Wrong Answer.
datamonster,2020-02-08 02:07:05,submission,imperial-geography,FALCON,Wrong Answer.
cps,2020-02-08 02:12:44,submission,cross-eyed,INSPIRATION,Correct!
cps,2020-02-08 02:12:44,solve,cross-eyed,,
cps,2020-02-08 02:12:44,unlock,a-to-zecora,,
datamonster,2020-02-08 02:14:42,submission,imperial-geography,HURRICANE,Correct!
datamonster,2020-02-08 02:14:42,solve,imperial-geography,,
Fig,2020-02-08 02:17:57,submission,equestrian-tour,ACAVNING,Wrong Answer.
141table,2020-02-08 02:18:16,submission,equestrian-tour,TARDIS,Correct!
141table,2020-02-08 02:18:16,solve,equestrian-tour,,
141table,2020-02-08 02:18:16,unlock,cross-eyed,,
141table,2020-02-08 02:18:16,unlock,imperial-geography,,
141table,2020-02-08 02:18:16,unlock,number-hunting,,
141table,2020-02-08 02:18:16,unlock,recommendations,,
141table,2020-02-08 02:18:16,unlock,a-to-zecora,,
Fig,2020-02-08 02:31:35,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
Fig,2020-02-08 02:32:11,submission,equestrian-tour,TARDIS,Correct!
Fig,2020-02-08 02:32:11,solve,equestrian-tour,,
Fig,2020-02-08 02:32:11,unlock,cross-eyed,,
Fig,2020-02-08 02:32:11,unlock,imperial-geography,,
Fig,2020-02-08 02:32:11,unlock,number-hunting,,
Fig,2020-02-08 02:32:11,unlock,recommendations,,
Fig,2020-02-08 02:32:11,unlock,a-to-zecora,,
ringmybell,2020-02-08 02:37:31,submission,not-quite-a-polka,PROSPECTPOINT,Wrong Answer.
ringmybell,2020-02-08 02:38:18,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
ringmybell,2020-02-08 02:38:18,solve,not-quite-a-polka,,
ringmybell,2020-02-08 02:45:00,submission,the-key-is-going-slow-and-steady,VANDUSEN,Wrong Answer.
ringmybell,2020-02-08 02:47:58,submission,the-key-is-going-slow-and-steady,BENAMERA,Wrong Answer.
Fig,2020-02-08 03:59:19,submission,cross-eyed,INSPIRATION,Correct!
Fig,2020-02-08 03:59:19,solve,cross-eyed,,
Fig,2020-02-08 03:59:19,unlock,anthropology,,
xts,2020-02-08 04:22:22,unlock,art-of-the-dress,,
xts,2020-02-08 04:22:22,unlock,not-quite-a-polka,,
xts,2020-02-08 04:22:22,unlock,applejacks-game,,
xts,2020-02-08 04:22:22,unlock,its-a-long-story,,
xts,2020-02-08 04:22:22,unlock,the-key-is-going-slow-and-steady,,
xts,2020-02-08 04:22:22,unlock,flying-high,,
fury,2020-02-08 04:34:21,submission,cross-eyed,OBSERVATION,Wrong Answer.
fury,2020-02-08 04:53:15,submission,cross-eyed,VIEWPOINTS,Wrong Answer.
fury,2020-02-08 04:55:10,submission,cross-eyed,VIEWPOINT,Wrong Answer.
fury,2020-02-08 04:55:22,submission,cross-eyed,POINTOFVIEW,Wrong Answer.
tsunamiflowerpot,2020-02-08 04:57:50,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
tsunamiflowerpot,2020-02-08 04:57:50,solve,seasoned-traveler,,
tsunamiflowerpot,2020-02-08 04:57:50,unlock,endgame,,
tsunamiflowerpot,2020-02-08 05:05:31,submission,a-to-zecora,ATTRACTION,Correct!
tsunamiflowerpot,2020-02-08 05:05:31,solve,a-to-zecora,,
Doctor,2020-02-08 05:24:06,submission,flying-high,LUNA,Wrong Answer.
Doctor,2020-02-08 05:24:43,submission,flying-high,REN,Wrong Answer.
Hootligans,2020-02-08 05:32:07,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
Hootligans,2020-02-08 05:32:07,solve,seasoned-traveler,,
Hootligans,2020-02-08 05:32:07,unlock,endgame,,
sweetrose,2020-02-08 05:43:19,submission,flying-high,QUARTERMILE,Wrong Answer.
sweetrose,2020-02-08 05:54:39,submission,flying-high,EMPIRESTATEBUILDING,Correct!
sweetrose,2020-02-08 05:54:39,solve,flying-high,,
fury,2020-02-08 05:57:28,submission,cross-eyed,INSPIRATION,Correct!
fury,2020-02-08 05:57:28,solve,cross-eyed,,
firegate,2020-02-08 06:24:21,submission,endgame,DOOMSDAYCLOCK,Wrong Answer.
firegate,2020-02-08 06:24:27,submission,endgame,DOOMSDAY,Wrong Answer.
firegate,2020-02-08 06:29:05,submission,endgame,WATCHSHOP,Wrong Answer.
iamokatchess,2020-02-08 06:52:07,submission,anthropology,GAUNTLET,Correct!
iamokatchess,2020-02-08 06:52:07,solve,anthropology,,
Doctor,2020-02-08 07:09:46,submission,flying-high,YARD,Wrong Answer.
Kuerbis,2020-02-08 07:29:44,submission,endgame,BRINGBACKELEMENTSBYPULLING,Wrong Answer.
Kuerbis,2020-02-08 07:30:19,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
Kuerbis,2020-02-08 07:30:19,solve,endgame,,
Kuerbis,2020-02-08 07:30:19,unlock,elements-war,,
jyu,2020-02-08 07:37:38,unlock,art-of-the-dress,,
jyu,2020-02-08 07:37:38,unlock,not-quite-a-polka,,
jyu,2020-02-08 07:37:38,unlock,applejacks-game,,
jyu,2020-02-08 07:37:38,unlock,its-a-long-story,,
jyu,2020-02-08 07:37:38,unlock,the-key-is-going-slow-and-steady,,
jyu,2020-02-08 07:37:38,unlock,flying-high,,
mikalye,2020-02-08 07:37:49,submission,the-key-is-going-slow-and-steady,RETPLEFT,Wrong Answer.
sweetrose,2020-02-08 07:59:01,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
sweetrose,2020-02-08 07:59:01,solve,its-a-long-story,,
psteindel,2020-02-08 08:02:44,submission,imperial-geography,HURRICANE,Correct!
psteindel,2020-02-08 08:02:44,solve,imperial-geography,,
Captain_Carnation,2020-02-08 08:05:21,submission,not-quite-a-polka,MAIDOFTHEMIST,Correct!
Captain_Carnation,2020-02-08 08:05:21,solve,not-quite-a-polka,,
trundle,2020-02-08 08:13:50,submission,the-key-is-going-slow-and-steady,PETSLEFT,Keep going!
trundle,2020-02-08 08:14:03,submission,the-key-is-going-slow-and-steady,IRARFVNA,Wrong Answer.
xxrated,2020-02-08 08:16:15,submission,anthropology,GAUNLET,Wrong Answer.
xxrated,2020-02-08 08:16:19,submission,anthropology,GAUNTLET,Correct!
xxrated,2020-02-08 08:16:19,solve,anthropology,,
xxrated,2020-02-08 08:16:19,unlock,seasoned-traveler,,
trundle,2020-02-08 08:25:35,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
trundle,2020-02-08 08:25:35,solve,the-key-is-going-slow-and-steady,,
puzzlinwugs,2020-02-08 08:35:51,submission,imperial-geography,HURRICANE,Correct!
puzzlinwugs,2020-02-08 08:35:51,solve,imperial-geography,,
puzzlinwugs,2020-02-08 08:45:15,submission,a-to-zecora,MANE,Wrong Answer.
puzzlinwugs,2020-02-08 08:45:39,submission,a-to-zecora,ATTRACTION,Correct!
puzzlinwugs,2020-02-08 08:45:39,solve,a-to-zecora,,
puzzlinwugs,2020-02-08 08:46:30,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
puzzlinwugs,2020-02-08 08:46:30,solve,seasoned-traveler,,
puzzlinwugs,2020-02-08 08:46:30,unlock,endgame,,
strikers,2020-02-08 08:47:34,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
strikers,2020-02-08 08:47:34,solve,endgame,,
strikers,2020-02-08 08:47:34,unlock,elements-war,,
dbatche3,2020-02-08 08:54:12,submission,flying-high,EMPIRESTATEBUILDING,Correct!
dbatche3,2020-02-08 08:54:12,solve,flying-high,,
dbatche3,2020-02-08 08:54:12,unlock,equestrian-tour,,
strikers,2020-02-08 09:04:02,submission,applejacks-game,LONGBRANCHSALOON,Correct!
strikers,2020-02-08 09:04:02,solve,applejacks-game,,
strikers,2020-02-08 09:05:45,submission,elements-war,HARMONIONISRAINBOW,Wrong Answer.
strikers,2020-02-08 09:06:35,submission,elements-war,HARMONYISRAINBOW,Wrong Answer.
strikers,2020-02-08 09:07:50,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
strikers,2020-02-08 09:07:50,solve,elements-war,,
Snuzzle_Puzzle,2020-02-08 09:13:55,submission,the-key-is-going-slow-and-steady,PIRASGETSVFNEFTA,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 09:22:13,submission,the-key-is-going-slow-and-steady,PIRASGETSVLNEFVA,Wrong Answer.
fofmock,2020-02-08 09:23:44,submission,flying-high,CARROT,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 09:26:25,submission,the-key-is-going-slow-and-steady,SLUDVJHWVYOQHIYD,Wrong Answer.
Equestranauts,2020-02-08 09:26:57,submission,cross-eyed,INSPIRATION,Correct!
Equestranauts,2020-02-08 09:26:57,solve,cross-eyed,,
fury,2020-02-08 09:27:34,submission,recommendations,FINDNEWLYRICS,Wrong Answer.
sweetrose,2020-02-08 09:37:29,submission,applejacks-game,LONGBRANCHSALOON,Correct!
sweetrose,2020-02-08 09:37:29,solve,applejacks-game,,
sweetrose,2020-02-08 09:37:29,unlock,equestrian-tour,,
squirreltrap,2020-02-08 09:39:37,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
squirreltrap,2020-02-08 09:39:37,solve,elements-war,,
rocklobsters,2020-02-08 09:39:54,submission,art-of-the-dress,PLETISON,Wrong Answer.
rocklobsters,2020-02-08 09:39:58,submission,art-of-the-dress,PLETISAN,Wrong Answer.
rocklobsters,2020-02-08 09:40:05,submission,art-of-the-dress,PLETISEN,Wrong Answer.
rocklobsters,2020-02-08 09:41:07,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
rocklobsters,2020-02-08 09:42:54,submission,art-of-the-dress,GREENBOOTS,Correct!
rocklobsters,2020-02-08 09:42:54,solve,art-of-the-dress,,
inkhorse,2020-02-08 09:48:05,unlock,art-of-the-dress,,
inkhorse,2020-02-08 09:48:05,unlock,not-quite-a-polka,,
inkhorse,2020-02-08 09:48:05,unlock,applejacks-game,,
inkhorse,2020-02-08 09:48:05,unlock,its-a-long-story,,
inkhorse,2020-02-08 09:48:05,unlock,the-key-is-going-slow-and-steady,,
inkhorse,2020-02-08 09:48:05,unlock,flying-high,,
shrug,2020-02-08 09:53:14,unlock,art-of-the-dress,,
shrug,2020-02-08 09:53:14,unlock,not-quite-a-polka,,
shrug,2020-02-08 09:53:14,unlock,applejacks-game,,
shrug,2020-02-08 09:53:14,unlock,its-a-long-story,,
shrug,2020-02-08 09:53:14,unlock,the-key-is-going-slow-and-steady,,
shrug,2020-02-08 09:53:14,unlock,flying-high,,
Area51,2020-02-08 09:54:53,submission,art-of-the-dress,PRAWIKOW,Wrong Answer.
Area51,2020-02-08 09:55:03,submission,art-of-the-dress,WOPAWKI,Wrong Answer.
mcdmi,2020-02-08 09:59:55,submission,recommendations,DEEPTHINGS,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:02:39,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
Snuzzle_Puzzle,2020-02-08 10:05:23,submission,art-of-the-dress,GREENBOOTS,Correct!
Snuzzle_Puzzle,2020-02-08 10:05:23,solve,art-of-the-dress,,
fourponies,2020-02-08 10:05:29,submission,cross-eyed,INSPIRATION,Correct!
fourponies,2020-02-08 10:05:29,solve,cross-eyed,,
fourponies,2020-02-08 10:05:29,unlock,anthropology,,
Snuzzle_Puzzle,2020-02-08 10:08:16,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
Snuzzle_Puzzle,2020-02-08 10:08:16,solve,the-key-is-going-slow-and-steady,,
Snuzzle_Puzzle,2020-02-08 10:08:17,unlock,equestrian-tour,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,art-of-the-dress,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,not-quite-a-polka,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,applejacks-game,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,its-a-long-story,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,the-key-is-going-slow-and-steady,,
crispy_norwegian_man,2020-02-08 10:13:37,unlock,flying-high,,
trundle,2020-02-08 10:13:39,submission,imperial-geography,HURRICANE,Correct!
trundle,2020-02-08 10:13:39,solve,imperial-geography,,
rocklobsters,2020-02-08 10:17:07,submission,its-a-long-story,BALTIMOREMUSEUMOFINDUSTRY,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:18:03,submission,its-a-long-story,LIBERTYBELL,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:18:12,submission,flying-high,LIBERTYBELL,Wrong Answer.
wjmilligan89,2020-02-08 10:20:18,unlock,art-of-the-dress,,
wjmilligan89,2020-02-08 10:20:18,unlock,not-quite-a-polka,,
wjmilligan89,2020-02-08 10:20:18,unlock,applejacks-game,,
wjmilligan89,2020-02-08 10:20:18,unlock,its-a-long-story,,
wjmilligan89,2020-02-08 10:20:19,unlock,the-key-is-going-slow-and-steady,,
wjmilligan89,2020-02-08 10:20:19,unlock,flying-high,,
teammate1,2020-02-08 10:25:43,submission,recommendations,RECOLLECTIONS,Wrong Answer.
Area51,2020-02-08 10:27:18,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
Area51,2020-02-08 10:30:42,submission,art-of-the-dress,GREENBOOTS,Correct!
Area51,2020-02-08 10:30:42,solve,art-of-the-dress,,
Area51,2020-02-08 10:30:42,unlock,a-to-zecora,,
Snuzzle_Puzzle,2020-02-08 10:35:31,submission,its-a-long-story,EMPIRESTATEBUILDING,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:35:37,submission,its-a-long-story,STATUEOFLIBERTY,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:35:47,submission,flying-high,EMPIRESTATEBUILDING,Correct!
Snuzzle_Puzzle,2020-02-08 10:35:47,solve,flying-high,,
Snuzzle_Puzzle,2020-02-08 10:39:13,submission,its-a-long-story,FORTMCHENRY,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:39:26,submission,its-a-long-story,JOHNSHOPKINS,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:39:29,submission,its-a-long-story,ORIOLEPARK,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:39:36,submission,its-a-long-story,FELLSPOINT,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:39:44,submission,its-a-long-story,INNERHARBOR,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:39:48,submission,its-a-long-story,CAMDENYARDS,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:40:00,submission,its-a-long-story,NATIONALAQUARIUM,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:43:05,submission,its-a-long-story,AMERICANVISIONARYARTMUSEUM,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:43:10,submission,its-a-long-story,AMERICANVISIONARY,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:43:47,submission,its-a-long-story,EDGARALLENPOE,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:43:55,submission,its-a-long-story,CAMDENSTATION,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:44:00,submission,its-a-long-story,ORIOLEPARKATCAMDENYARDS,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:44:15,submission,its-a-long-story,EDGARALLENPOESGRAVE,Wrong Answer.
Captain_Carnation,2020-02-08 10:44:19,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
Captain_Carnation,2020-02-08 10:44:19,solve,its-a-long-story,,
Snuzzle_Puzzle,2020-02-08 10:44:21,submission,its-a-long-story,WHATELSEISINBALTIMORE,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:44:55,submission,its-a-long-story,USSCONSTELLATION,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:45:03,submission,its-a-long-story,WASHINGTONMONUMENT,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:45:18,submission,its-a-long-story,SEVENFOOTKNOLL,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:45:31,submission,its-a-long-story,PRIDEOFBALTIMORE,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:45:39,submission,its-a-long-story,SSJOHNWBROWN,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:45:47,submission,its-a-long-story,BROMOSELTZERTOWER,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:46:28,submission,its-a-long-story,MANDTBANKSTADIUM,Wrong Answer.
Snuzzle_Puzzle,2020-02-08 10:49:25,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
Snuzzle_Puzzle,2020-02-08 10:49:46,submission,equestrian-tour,TARDIS,Correct!
Snuzzle_Puzzle,2020-02-08 10:49:46,solve,equestrian-tour,,
Snuzzle_Puzzle,2020-02-08 10:49:46,unlock,cross-eyed,,
Snuzzle_Puzzle,2020-02-08 10:49:46,unlock,imperial-geography,,
Snuzzle_Puzzle,2020-02-08 10:49:46,unlock,number-hunting,,
Snuzzle_Puzzle,2020-02-08 10:49:46,unlock,recommendations,,
Area51,2020-02-08 10:50:46,submission,not-quite-a-polka,HORSESHOEFALLS,Wrong Answer.
datamonster,2020-02-08 10:51:45,submission,anthropology,GAUNRUET,Wrong Answer.
callie,2020-02-08 10:51:54,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
callie,2020-02-08 10:51:54,solve,seasoned-traveler,,
callie,2020-02-08 10:51:54,unlock,endgame,,
datamonster,2020-02-08 10:51:55,submission,anthropology,GAUNTLET,Correct!
datamonster,2020-02-08 10:51:55,solve,anthropology,,
datamonster,2020-02-08 10:51:55,unlock,seasoned-traveler,,
callie,2020-02-08 10:52:09,submission,a-to-zecora,LIFE,Wrong Answer.
callie,2020-02-08 10:53:18,submission,a-to-zecora,ATTRACTION,Correct!
callie,2020-02-08 10:53:18,solve,a-to-zecora,,
callie,2020-02-08 10:53:28,submission,anthropology,GAUNTLET,Correct!
callie,2020-02-08 10:53:28,solve,anthropology,,
Area51,2020-02-08 10:54:12,submission,not-quite-a-polka,THEGALECENTRE,Wrong Answer.
Area51,2020-02-08 10:54:20,submission,not-quite-a-polka,THEGALECENTER,Wrong Answer.
mcdmi,2020-02-08 10:55:53,submission,imperial-geography,HURRICANE,Correct!
mcdmi,2020-02-08 10:55:53,solve,imperial-geography,,
mcdmi,2020-02-08 10:55:53,unlock,a-to-zecora,,
Captain_Carnation,2020-02-08 10:57:52,submission,equestrian-tour,ACEOTIII,Wrong Answer.
Captain_Carnation,2020-02-08 11:00:47,submission,equestrian-tour,CANTERLOT,Wrong Answer.
Captain_Carnation,2020-02-08 11:00:52,submission,equestrian-tour,CANTERLOTCASTLE,Wrong Answer.
Captain_Carnation,2020-02-08 11:01:00,submission,equestrian-tour,CANTERLOTCONVENTIONCENTER,Wrong Answer.
xxrated,2020-02-08 11:02:12,submission,seasoned-traveler,TEHRETURNOFNIGHTMAREMOON,Wrong Answer.
xxrated,2020-02-08 11:02:25,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
xxrated,2020-02-08 11:02:25,solve,seasoned-traveler,,
xxrated,2020-02-08 11:02:25,unlock,endgame,,
xxrated,2020-02-08 11:04:04,submission,a-to-zecora,HURRICANE,Wrong Answer.
xxrated,2020-02-08 11:04:05,submission,a-to-zecora,ATTRACTION,Correct!
xxrated,2020-02-08 11:04:05,solve,a-to-zecora,,
xxrated,2020-02-08 11:04:11,submission,imperial-geography,HURRICANE,Correct!
xxrated,2020-02-08 11:04:11,solve,imperial-geography,,
Captain_Carnation,2020-02-08 11:15:58,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
Captain_Carnation,2020-02-08 11:16:01,submission,equestrian-tour,TARDIS,Correct!
Captain_Carnation,2020-02-08 11:16:01,solve,equestrian-tour,,
Captain_Carnation,2020-02-08 11:16:01,unlock,cross-eyed,,
Captain_Carnation,2020-02-08 11:16:01,unlock,imperial-geography,,
Captain_Carnation,2020-02-08 11:16:01,unlock,number-hunting,,
Captain_Carnation,2020-02-08 11:16:01,unlock,recommendations,,
Captain_Carnation,2020-02-08 11:16:01,unlock,a-to-zecora,,
Erbo79,2020-02-08 11:19:32,submission,its-a-long-story,ACGJXEKEGABPACKDJDDDEQGJF,Wrong Answer.
Erbo79,2020-02-08 11:27:17,submission,its-a-long-story,BALTIMORECONNECTICUT,Wrong Answer.
Erbo79,2020-02-08 11:28:22,submission,its-a-long-story,BALTIMORECONVENTIONCENTRE,Wrong Answer.
hydra,2020-02-08 11:28:56,submission,endgame,BRINGBACKELEMENTSATPULLINGATIMEHEIST,Wrong Answer.
hydra,2020-02-08 11:29:55,submission,endgame,BRINGBACKELEMENTCATAPULTINGATIMEHEIST,Wrong Answer.
Erbo79,2020-02-08 11:30:06,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
Erbo79,2020-02-08 11:30:06,solve,its-a-long-story,,
Erbo79,2020-02-08 11:30:06,unlock,equestrian-tour,,
hydra,2020-02-08 11:37:39,submission,endgame,PULLINGATIMEHEIST,Wrong Answer.
hydra,2020-02-08 11:37:51,submission,endgame,BRINGBACKELEMENTSAYPULLINGATIMEHEIST,Wrong Answer.
teammate1,2020-02-08 11:44:43,submission,recommendations,BLUEHEDGEHOGFIVE,What notable blue hedgehog has a five letter name?
teammate1,2020-02-08 11:44:46,submission,recommendations,SONIC,Correct!
teammate1,2020-02-08 11:44:46,solve,recommendations,,
xxrated,2020-02-08 11:45:34,submission,endgame,BRINGBACKELEMENTSBYPUTTINGANIMEHEIST,Wrong Answer.
xxrated,2020-02-08 11:45:37,submission,endgame,ANIMEHEIST,Wrong Answer.
hydra,2020-02-08 11:45:39,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
hydra,2020-02-08 11:45:39,solve,endgame,,
hydra,2020-02-08 11:45:39,unlock,elements-war,,
xxrated,2020-02-08 11:52:56,submission,endgame,BRINGBACKELEMENTSBYPULLINGANIMEHEIST,Wrong Answer.
xxrated,2020-02-08 11:53:20,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
xxrated,2020-02-08 11:53:20,solve,endgame,,
